Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_se_1,Blank_se_2,Blank_se_3,Blank_ur_1,Blank_ur_2,MSMS_neg_se_ur,QC_se_1,QC_se_2,QC_se_3,QC_se_ur_1,QC_se_ur_2,QC_se_ur_3,QC_ur_1,QC_ur_2,se_1,se_10,se_11,se_12,se_13,se_14,se_15,se_16,se_17,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,ur_1,ur_10,ur_11,ur_12,ur_14,ur_2,ur_3,ur_4,ur_5,ur_6,ur_7,ur_8,ur_9
10237,3.264,337.20425,Unknown,[M-H]-,null,0.11,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10237,0,0,null,null,null,null,null,null,null,297119.1,QC_ur_1,337.20425:570440 338.20892:0 339.21359:0,null,19828,14805,19528,350704,388062,49072,0,4086,0,313695,58711,74790,524687,505434,151812,0,264778,0,410798,97438,176110,128370,348284,195467,216155,124524,227740,0,745175,195284,179178,249511,378480,340055,425775,416549,369362,612378,322747,351124,472218,84660,451264,524216
10238,3.57,337.23834,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10238,0,0,null,null,null,null,null,null,null,277271.9,se_10,337.23834:283602 338.24301:0 339.24768:2700686,null,0,0,20541,0,0,10343,133682,101629,87122,0,87574,0,0,0,116968,277272,373668,257431,0,70879,459862,155073,112679,147234,237178,65383,196213,92927,171240,194887,139959,0,0,0,0,0,0,0,0,0,0,0,77998,0
10239,3.247,337.31079,Unknown,[M-H]-,null,0.47,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10239,0,0,null,null,null,null,null,null,null,1279506,se_3,337.31079:2858169 338.31546:764823 339.32013:953533,null,0,17897,0,20582,44462,36174,1763306,1301404,1117465,257971,491297,527071,160508,87418,1052741,291127,696655,648763,1960744,1263044,1101846,934743,2382640,1288464,2775294,1689594,2369966,1393728,1281503,1930209,1192619,61081,0,119036,265334,298896,358741,556887,17732,401402,0,42007,254894,0
10240,4.529,337.66446,Unknown,[M-2H]2-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10240,0,0,null,null,null,null,null,null,null,12092770,ur_12,337.66446:22615070 338.66913:0 339.67379:0,null,0,0,0,0,0,167425,0,0,0,2220941,300471,1254555,1382183,1139639,0,93463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002170,0,2737667,20656356,0,3529178,1253476,683216,741300,301720,2093041,2115926,737254
10241,7.434,337.66455,Unknown,[M-2H]2-,null,0.07,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10241,0,0,null,null,null,null,null,null,null,5174081,ur_12,337.66455:14622649 338.66922:2862739 339.67389:0,null,0,0,0,0,0,126615,0,5331,0,1759355,887496,1417017,983134,1073079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242246,294303,943861,13760132,0,973865,555969,401262,778975,0,797328,970390,263786
10242,15.413,337.84866,Unknown,[M-H]-,null,0.11,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10242,0,0,null,null,null,null,null,null,null,137113.4,ur_12,337.84866:1126062 338.85333:0 339.85800:0,null,0,0,0,0,0,115570,0,0,0,0,0,141178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192015,198336,113949,580498,0,255908,0,310668,0,0,374880,383385,0
10243,7.67,337.90497,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10195,1,0,null,null,null,null,null,null,null,9.84,se_6,337.90497:287691 338.90964:0 339.91430:0,null,248589,298379,426682,417743,628385,9216,304468,340982,457675,211880,147654,243179,0,201298,302078,306999,270666,322896,290641,356971,324641,335270,394452,243170,242139,296104,262433,304257,272319,270730,289668,0,0,144793,274745,0,152653,100310,0,138878,181883,0,336693,276714
10244,10.295,337.90512,Unknown,[M-H]-,null,0.4,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10244,0,0,null,null,null,null,null,null,null,7.76,ur_11,337.90512:1279520 338.90979:0 339.91446:0,null,438535,503726,608492,702860,985938,38438,403111,544067,773335,446940,800094,1010596,787080,996248,306127,283539,280497,547505,455057,604470,404760,494492,646074,459557,412424,301133,398925,108839,377144,312682,403754,627072,789885,1013143,953670,447405,650253,849006,815078,935086,755022,884938,912009,833008
10245,27.71,337.9053,Unknown,[M-H]-,null,0.87,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10245,0,0,null,null,null,null,null,null,null,37.37,Blank_ur_2,337.90530:4531188 338.90997:180716 339.91464:0,null,2550468,2471943,2750924,2794597,4086117,154377,2266685,2087910,2561030,2382468,2286795,3429435,2342271,3195177,2420162,2402346,2470790,2263756,2216152,2306159,2407254,2460011,2408393,2352652,2573663,2359730,2408253,2164146,2246904,2336506,2333031,2084888,3383542,3050891,3194438,2934281,2795186,2739801,2663939,2712729,2856378,2490957,2779716,3433318
10246,27.568,337.9054,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10246,0,0,null,null,null,null,null,null,null,18.41,QC_ur_2,337.90540:2236423 338.91006:0 339.91473:0,null,2550468,2471943,1434671,1640801,2102627,97182,2266685,1102518,1474782,2382468,1444461,2240018,1275681,2001977,2420162,1218519,1129553,1296433,1159563,2306159,2407254,1242416,1324786,1150776,1084959,854942,988543,939216,986011,1000906,854382,1325793,1901060,1734602,1831739,2934281,1523346,1549556,2663939,2712729,1410451,1596168,1770371,3433318
10247,4.027,337.90549,Unknown,[M-H]-,null,0.16,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10247,0,0,null,null,null,null,null,null,null,7.66,ur_10,337.90549:831650 338.91015:0 339.91482:0,null,320983,484186,645044,613110,909303,39223,147803,74570,651272,167182,131382,178201,474882,152068,94592,138472,122234,132540,62982,628086,129692,97003,222156,139354,82832,91827,129992,97329,57347,213094,91233,144855,668773,162829,164582,665811,126999,95690,209213,174724,168208,130099,300984,216021
10248,27.514,337.90613,Unknown,[M-H]-,null,0.2,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10248,0,0,null,null,null,null,null,null,null,27.69,QC_ur_2,337.90613:2813680 338.91080:0 339.91546:0,null,2550468,2471943,1434671,2794597,2102627,90159,2266685,1102518,1474782,744724,781662,2240018,1275681,3195177,687030,1218519,742865,1296433,1159563,2306159,2407254,1242416,1324786,2352652,1084959,854942,988543,939216,2246904,1000906,854382,1325793,1901060,1734602,1831739,1766308,1523346,1549556,1401044,2712729,1410451,1596168,1770371,1703987
10249,15.412,337.90778,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10249,0,0,null,null,null,null,null,null,null,5.66,ur_11,337.90778:813656 338.91244:0 339.91711:0,null,148620,194860,240654,253726,347343,54011,171617,259262,283009,43744,143406,117320,0,69682,151043,190706,265875,276636,265185,240744,234213,204891,256644,211967,175714,221120,194711,153416,193208,183813,164728,271025,261690,777680,157820,261442,64676,173428,96071,70444,150548,104044,731208,210733
10250,11.023,337.94467,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10250,0,0,null,null,null,null,null,null,null,142660.5,se_10,337.94467:182951 338.94934:0 339.95401:0,null,0,0,0,0,0,1918,0,0,0,0,0,0,0,0,0,142660,0,0,0,26733,0,0,0,33290,0,0,0,80052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,13.21,337.95901,Unknown,[M-H]-,null,0.16,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10251,0,0,null,null,null,null,null,null,null,186.65,ur_6,337.95901:38585232 338.96368:4194774 339.96835:0,null,0,0,3132,0,0,1310404,5261,0,0,210862,81684,3784631,79312,114764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210302,25576306,179538,77664,21701729,215485,0,233749,924167,37723054,101966,2201514,123972
10252,10.115,337.96494,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10252,0,0,null,null,null,null,null,null,null,6.78,ur_2,337.96494:913664 338.96960:0 339.97427:0,null,0,0,0,0,0,44486,0,0,0,139898,0,82238,0,0,0,29726,0,0,0,0,27619,0,0,0,0,0,0,0,0,0,0,566666,91106,77657,522343,0,660369,50598,99392,421604,86917,416093,654624,278373
10253,14.271,337.96774,Unknown,[M-H]-,null,0.07,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10253,0,0,null,null,null,null,null,null,null,6.28,ur_13,337.96774:1023470 338.97241:0 339.97708:0,null,0,0,3132,0,0,49848,5261,0,0,0,0,55077,0,97079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356123,469216,130355,139402,672678,437123,0,170480,192609,219324,101966,475386,298207
10254,15.996,337.97931,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10254,0,0,null,null,null,null,null,null,null,9.66,ur_13,337.97931:3159446 338.98398:0 339.98864:0,null,0,0,0,0,0,92292,0,0,0,0,0,426158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7002,7314,0,0,95657,545961,1197897,0,41151,0,0,714960,427500,0,147504,0
10255,16.258,337.99493,Unknown,[M-H]-,null,0.27,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10255,0,0,null,null,null,null,null,null,null,13.2,ur_14,337.99493:7485282 338.99960:0 340.00427:0,null,0,0,0,0,0,168290,0,9034,10215,3692656,1412442,1316807,2009615,2932933,0,0,0,0,0,0,0,0,0,0,0,0,0,6289,0,0,0,1488561,2438585,3001633,766146,6951214,1439488,1622340,2375252,1433341,1348318,2953678,2515785,2519861
10256,3.509,338.01553,Unknown,[M-H]-,null,0.11,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10256,0,0,null,null,null,null,null,null,null,4.25,ur_7,338.01553:831942 339.02020:0 340.02487:334649,null,0,0,0,0,0,39607,0,0,0,82030,0,104791,245906,227938,0,0,0,111042,0,0,0,0,0,0,0,0,0,0,0,0,0,538860,448998,333023,514283,0,558446,291160,511242,311514,0,585812,283055,617408
10257,10.928,338.01898,Unknown,[M-H]-,null,0.22,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10257,0,0,null,null,null,null,null,null,null,66.18,ur_14,338.01898:81206408 339.02365:12804891 340.02832:0,null,0,3888,27439,0,0,1321498,8056,8577,0,6747871,3696561,3539205,21161574,20202960,0,0,0,0,0,0,0,0,0,0,11118,33600,0,0,0,0,0,0,33498583,0,0,84713544,0,0,0,218790,33168995,0,1341297,0
10258,8.545,338.01984,Unknown,[M-H]-,null,0.29,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10258,0,0,null,null,null,null,null,null,null,13.1,ur_9,338.01984:5005889 339.02450:0 340.02917:0,null,0,0,27439,0,0,404312,0,0,0,2628486,2224157,1929939,0,0,0,0,20591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058233,1160331,1965820,2921206,0,3920431,548674,271740,2704975,1048677,2462242,3729446,4119426
10259,11.064,338.03629,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10259,0,0,null,null,null,null,null,null,null,2.52,ur_3,338.03629:1012538 339.04095:0 340.04562:0,null,0,0,0,0,0,50548,0,0,0,96961,0,135656,253876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208733,690225,0,514524,966793,179500,403363,202772,228542,546846,0,464740,148961
10260,4.039,338.03696,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10260,0,0,null,null,null,null,null,null,null,246482.1,se_4,338.03696:440754 339.04162:0 340.04629:0,null,0,0,0,0,0,2043336,0,0,0,11165123,8892465,7458317,13537878,13547074,0,0,0,0,0,0,0,0,0,0,0,246482,0,0,0,0,0,0,23224848,347007,0,51756350,0,69118,0,220955,22521883,0,2659611,0
10261,13.182,338.05188,Unknown,[M-H]-,null,0.47,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10261,0,0,null,null,null,null,null,null,null,17781.73,ur_14,338.05188:3427330 339.05655:0 340.06122:0,null,14204,0,0,107807,265509,121966,83628,93064,96448,2309446,1705936,1041241,2449938,2047551,14843,24664,23912,20760,37808,41803,46525,12034,55439,27973,68169,26665,47097,30873,16434,55368,29242,1415789,1141103,1424213,1211154,2898626,1045629,724540,1408040,2307009,953701,2069496,1089193,2349611
10262,3.755,338.05209,Unknown,[M-H]-,null,0.09,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10262,0,0,null,null,null,null,null,null,null,14.25,ur_10,338.05209:9297133 339.05676:1387137 340.06143:0,null,0,0,0,0,0,528120,0,0,66160,2271718,1232463,1324498,1617077,1515915,108759,0,0,50138,0,0,189973,0,0,0,0,334034,0,0,0,0,0,142078,8262004,378057,0,6331671,184506,58724,0,1396559,5122885,0,1524565,284572
10263,15.804,338.05453,Unknown,[M-H]-,null,0.22,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10263,0,0,null,null,null,null,null,null,null,5.89,ur_14,338.05453:4260455 339.05920:4234140 340.06387:1404105,null,0,0,0,0,0,100868,5924,5537,4523,3190313,2219305,28124,3018260,1421323,237195,13164,11187,8092,88840,8840,12383,7242,14934,78548,77181,15291,12006,16158,192575,8816,111433,655715,865897,669260,176854,3892621,58482,266641,191036,924683,2402958,354601,451620,256928
10264,10.331,338.05518,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10264,0,0,null,null,null,null,null,null,null,2.09,ur_14,338.05518:2193840 339.05984:0 340.06451:0,null,0,0,0,0,0,29340,0,0,0,160786,78470,0,272807,283873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85772,495632,0,88564,1762405,0,0,118996,0,344060,149018,0,0
10265,6.323,338.05521,Unknown,[M-H]-,null,0.16,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10265,0,0,null,null,null,null,null,null,null,28.12,ur_14,338.05521:33179352 339.05987:5318535 340.06454:0,null,0,16838,0,0,0,236705,0,0,0,12625084,4302382,322441,6955390,5660568,0,0,0,0,0,0,38180,0,0,0,0,30992,0,0,0,15798,0,109178,10427597,0,0,34089772,0,196754,0,174214,9402244,0,187818,243018
10266,4.467,338.05524,Unknown,[M-H]-,null,0.2,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10266,0,0,null,null,null,null,null,null,null,52.34,ur_6,338.05524:69844248 339.05990:10905056 340.06457:0,null,0,0,0,0,0,5166374,0,0,66160,27455278,15072032,21632086,28104271,27921717,108759,0,0,50138,0,0,189973,0,0,0,0,334034,0,0,0,0,0,142078,46000879,411382,0,61769571,184506,583357,0,1396559,63611535,0,3832109,284572
10267,5.486,338.05536,Unknown,[M-H]-,null,0.18,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10267,0,0,null,null,null,null,null,null,null,50.14,ur_14,338.05536:55762720 339.06003:5470654 340.06469:0,null,0,0,0,0,0,404102,0,0,0,2257498,10458840,9108728,19688773,23835832,0,0,0,0,0,0,38180,0,0,0,0,30992,0,0,0,0,0,0,34554467,0,0,57507923,0,196754,0,409051,44856901,0,1943465,243018
10268,4.621,338.05554,Unknown,[M-H]-,null,0.2,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10268,0,0,null,null,null,null,null,null,null,73.75,ur_14,338.05554:86006280 339.06021:12381667 340.06488:0,null,0,0,0,0,0,4376260,0,0,66160,27054145,21124136,21632086,19688773,27921717,108759,0,0,50138,0,0,189973,0,0,0,0,334034,0,0,0,0,0,142078,42689879,411382,0,69525307,184506,317902,0,789584,55734026,0,3832109,284572
10269,7.349,338.05563,Unknown,[M-H]-,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10269,0,0,null,null,null,null,null,null,null,33.52,ur_14,338.05563:45812268 339.06030:5805906 340.06497:0,null,0,16838,0,0,0,188344,0,0,0,10883727,5987070,746402,8915480,7747501,0,0,0,0,0,0,0,0,0,0,0,30992,0,0,0,15798,0,109178,14133157,0,0,35312101,0,0,313234,174214,12579702,0,116832,0
10270,11.134,338.07184,Unknown,[M-H]-,null,0.27,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10270,0,0,null,null,null,null,null,null,null,6.28,ur_11,338.07184:2561283 339.07651:2944598 340.08117:681098,null,0,0,0,0,0,139240,0,9960,8215,972770,796882,672537,2365737,2275218,0,0,0,0,0,27183,33866,0,15300,0,0,0,0,0,0,0,0,1758616,934380,2423007,1247176,950086,447140,294336,1200731,1433638,839941,2132896,1498810,1765005
10271,13.088,338.08609,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10271,0,0,null,null,null,null,null,null,null,119826.6,se_6,338.08609:152745 339.09076:35387 340.09543:0,null,0,0,0,0,0,5091,12440,10640,31296,97516,47840,47926,980744,64322,0,111967,20532,23806,7479,20476,21895,45288,15771,6885,18663,44787,19243,127686,6578,38866,12305,206745,603657,323952,120592,479617,415151,59718,113433,419036,566048,183434,169496,211394
10272,7.564,338.09091,Unknown,[M-H]-,null,0.18,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10272,0,0,null,null,null,null,null,null,null,16.26,ur_11,338.09091:4403616 339.09558:0 340.10025:0,null,0,0,0,0,0,484195,0,48205,0,2519363,2638522,2148910,2012281,3193965,0,0,0,0,0,0,0,25520,0,0,38558,0,0,0,0,0,0,3620362,3275675,5184702,4237176,919044,4193718,1994857,3955818,2973323,2542587,3424537,3369914,3453014
10273,7.659,338.09195,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10273,0,0,null,null,null,null,null,null,null,10.14,ur_10,338.09195:3760071 339.09662:0 340.10128:0,null,0,0,0,0,0,438794,0,48205,0,2519363,2638522,2148910,2461036,3193965,0,0,0,0,0,0,0,25520,0,0,38558,0,0,0,0,0,0,2150047,3891481,5184702,1207459,919044,4193718,578454,3955818,2973323,4144807,3424537,3247722,3453014
10274,10.662,338.09674,Unknown,[M-H]-,null,0.33,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10274,0,0,null,null,null,null,null,null,null,14.63,ur_6,338.09674:7521588 339.10141:977497 340.10608:2212824,null,0,0,0,0,0,475786,0,14925,19595,1968826,588024,605516,667911,898694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492896,5493561,2681017,3107421,3534021,2047257,5488112,2564855,5262468,6271127,2575887,2084658,3099206
10275,3.808,338.10577,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10275,0,0,null,null,null,null,null,null,null,7.21,ur_11,338.10577:2262255 339.11044:0 340.11511:1042361,null,0,0,0,0,0,131217,0,0,0,184641,156512,0,1543584,1119866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493248,551455,1752730,134272,333431,112741,63485,208692,781442,188574,207280,1071457,102692
10276,13.29,338.10818,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10276,0,0,null,null,null,null,null,null,null,4.17,QC_ur_1,338.10818:770210 339.11285:0 340.11752:0,null,0,0,0,0,0,27060,0,0,0,407056,271222,0,690865,587188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101846,129921,100222,979090,0,88591,0,100584,111430,0,93678,173065
10277,3.818,338.10907,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10277,0,0,null,null,null,null,null,null,null,5.67,QC_ur_1,338.10907:1955039 339.11374:673607 340.11841:654260,null,0,0,0,0,0,131217,0,0,0,184641,156512,0,1543584,1119866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493248,551455,1752730,134272,333431,112741,63485,208692,781442,188574,207280,783283,102692
10278,6.085,338.1113,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10278,0,0,null,null,null,null,null,null,null,3.23,ur_14,338.11130:1913306 339.11597:0 340.12063:0,null,0,0,0,0,0,5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269117,0,117340,0,0,0,0,0,0
10279,3.991,338.12164,Unknown,[M-H]-,null,0.11,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10279,0,0,null,null,null,null,null,null,null,6.46,ur_4,338.12164:2955268 339.12631:793596 340.13098:584283,null,0,0,0,0,0,179190,0,0,0,850926,529985,570591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792518,0,788665,2261881,0,2731080,1000125,2591671,1045178,0,2297218,1398393,2345815
10280,3.911,338.12247,Unknown,[M-H]-,null,0.16,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10280,0,0,null,null,null,null,null,null,null,12.32,ur_9,338.12247:5730908 339.12713:856114 340.13180:0,null,0,0,0,0,0,162750,0,0,0,760375,466199,404925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3287368,0,788665,2244046,0,2731080,322039,2591671,1738870,0,2880266,1066411,4742429
10281,15.973,338.13068,Unknown,[M-H]-,null,0.02,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10281,0,0,null,null,null,null,null,null,null,1.5,ur_2,338.13068:401028 339.13534:0 340.14001:0,null,0,0,0,0,0,21632,0,0,0,108081,0,0,138933,104821,0,0,0,0,0,0,0,0,0,26554,0,0,0,0,0,0,0,122972,170374,115326,90166,310295,250098,0,138623,0,86810,41575,0,45229
10282,4.104,338.16321,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10282,0,0,null,null,null,null,null,null,null,3.53,ur_10,338.16321:1599512 339.16788:0 340.17254:0,null,0,0,0,0,0,33960,0,0,0,0,0,586750,480597,326424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114772,930396,890357,399309,416252,145660,533071,0,258265,227450,229398,557680,137810
10283,15.604,338.71414,Unknown,[M-H]-,null,0.04,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,10283,0,0,null,null,null,null,null,null,null,113409.8,se_3,338.71414:135160 339.71881:0 340.72348:0,null,0,0,0,0,0,0,74561,34551,29113,0,0,0,0,0,18059,98981,70439,55999,66200,68861,43628,84978,69366,113002,113818,89120,125608,40664,61470,72162,90463,0,0,0,0,0,0,0,0,0,0,0,0,0
